benchmarkTravelTime,CR-Fairmount,CR-Fitchburg,CR-Franklin,CR-Greenbush,CR-Haverhill,CR-Kingston,CR-Lowell,CR-Middleborough,CR-Needham,CR-Newburyport,CR-Providence,CR-Worcester,North Station,South Station,weekday,hour,month,morning,evening,weekend,rush_hour,holiday,delay_label
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,9,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,11,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,1,0,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,17,1,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,1,0,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,1,0,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,18,1,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,20,1,0,1,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,21,1,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,8,1,1,0,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,10,1,1,0,1,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,14,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,18,1,0,1,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,20,1,0,1,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,8,1,1,0,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,14,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,16,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,18,1,0,1,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,0,1,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,1,0,0,0,1,0
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,1,0,0,0,0,1,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,1,0
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,1,0,1,0,1,1,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1,0,1,0,1,1,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,1,0,1,0,1,1,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,1,0,1,0,0,1,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,1,0,1,0,0,1,0
39.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15,1,0,0,0,0,0,0
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,1,0,0,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19,1,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,21,1,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,1,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,1,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,9,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,10,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,11,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,13,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,1,0,0,0,0,0,0
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,1,0,1,0,1,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,1,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,19,1,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,0,0,0,0,0,0
39.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,1,0,0,0,0,0,1
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,1,0,0,0,0,0,0
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,17,1,0,1,0,1,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,17,1,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,21,1,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,1,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,7,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,1,1,0,0,0,0,0
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,15,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,1,0,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,1,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,19,1,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,21,1,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,8,1,1,0,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,10,1,1,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,14,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,18,1,0,1,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,8,1,1,0,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,10,1,1,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,12,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,14,1,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,18,1,0,1,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,0
48.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,1,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,1,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,1,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,1,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15,1,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,1,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,8,1,1,0,0,1,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,9,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,10,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,11,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,13,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,1,0,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,1,0,0,0,0,0,0
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,1,0,1,0,1,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,1,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,21,1,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,1,0,0,0,0,0,0
39.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,1,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,9,1,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,1,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,11,1,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,12,1,0,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,14,1,0,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,1,0,0,0,0,0,0
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,1,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,1,0,0,0,0,0,0
48.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,17,1,0,1,0,1,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,17,1,0,1,0,1,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,18,1,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,19,1,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,7,2,1,0,0,0,0,1
35.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,7,2,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,21,2,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,8,2,1,0,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,10,2,1,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,14,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,18,2,0,1,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,20,2,0,1,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,10,2,1,0,1,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,12,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,14,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,16,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,2,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,2,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,2,0,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,2,0,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,2,0,0,0,0,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,2,0,1,0,1,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17,2,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,2,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,2,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,15,2,0,0,0,0,0,1
48.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,2,0,0,0,0,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,2,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,11,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,14,2,0,0,0,0,0,0
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,15,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,2,0,0,0,0,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,2,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,19,2,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,21,2,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,2,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,2,0,0,0,0,0,1
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,2,0,0,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,5,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,8,2,1,0,0,1,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,15,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,2,0,0,0,0,0,0
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,17,2,0,1,0,1,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,17,2,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,8,2,1,0,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,10,2,1,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,18,2,0,1,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,10,2,1,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,12,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,16,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,18,2,0,1,1,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,20,2,0,1,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,2,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,2,0,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,2,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,21,2,0,1,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,2,1,0,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,11,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,14,2,0,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,2,0,0,0,0,0,1
48.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,2,0,1,0,1,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18,2,0,1,0,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,19,2,0,1,0,1,0,0
39.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,2,1,0,0,0,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,9,2,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,12,2,0,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,14,2,0,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,15,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,2,1,0,0,0,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,2,0,0,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,7,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,8,2,1,0,0,1,0,1
49.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,15,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,16,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,10,2,1,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,12,2,0,0,1,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,18,2,0,1,1,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,8,2,1,0,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,10,2,1,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,12,2,0,0,1,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,16,2,0,0,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,18,2,0,1,1,1,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,20,2,0,1,1,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,2,1,0,0,1,1,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,2,1,0,0,0,1,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,2,0,0,0,0,1,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,2,0,0,0,0,1,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,18,2,0,1,0,1,1,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,20,2,0,1,0,0,1,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,2,0,0,0,0,0,0
39.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,9,2,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,13,2,0,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,14,2,0,0,0,0,0,0
48.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,16,2,0,0,0,0,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,2,0,1,0,1,0,1
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,2,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,20,2,0,1,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,5,2,0,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,7,2,1,0,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,8,2,1,0,0,1,0,1
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,15,2,0,0,0,0,0,1
48.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,16,2,0,0,0,0,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,2,0,1,0,1,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,2,0,1,0,1,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,17,2,0,1,0,1,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,21,2,0,1,0,0,0,0
39.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,6,2,1,0,0,0,0,0
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,2,1,0,0,0,0,0
35.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,7,2,1,0,0,0,0,1
44.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,2,1,0,0,1,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,2,1,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,13,2,0,0,0,0,0,0
46.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,15,2,0,0,0,0,0,0
47.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,2,0,0,0,0,0,1
48.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,16,2,0,0,0,0,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,17,2,0,1,0,1,0,1
41.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,17,2,0,1,0,1,0,0
