actualTravelTimeMin,benchmarkTravelTime,delay,CR-Fairmount,CR-Fitchburg,CR-Franklin,CR-Greenbush,CR-Haverhill,CR-Kingston,CR-Lowell,CR-Middleborough,CR-Needham,CR-Newburyport,CR-Providence,CR-Worcester,North Station,South Station,weekday,hour,month,morning,evening,weekend,rush_hour,holiday,delay_label
49.55,51.0,-1.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18,1,0,1,0,1,0,0
49.0,51.0,-2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,1,0,1,0,0,0,0
50.06666667,51.0,-0.933333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,1,0,1,0,0,0,0
55.8,51.0,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,1,0,1,0,0,0,1
43.55,43.0,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,1,0,0,0,0,0,1
50.56666667,51.0,-0.433333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,1,0,1,0,1,0,0
52.56666667,51.0,1.5666666669999998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,1,0,1,0,0,0,1
53.35,46.0,7.35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,18,1,0,1,1,1,0,1
49.05,51.0,-1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,1,0,1,0,0,0,0
55.05,51.0,4.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,1,0,1,0,0,0,1
45.55,48.0,-2.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,1,1,0,0,0,0,0
43.56666667,43.0,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,1,0,0,0,0,0,1
51.05,51.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,1,0,1,0,0,0,1
49.56666667,51.0,-1.4333333330000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,1,0,1,0,1,0,0
50.55,51.0,-0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,1,0,1,0,0,0,0
50.15,46.0,4.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,18,1,0,1,1,1,0,1
42.81666667,46.0,-3.183333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,14,1,0,0,1,0,0,0
44.05,43.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,1,0,0,0,0,0,1
51.56666667,51.0,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,1,0,1,0,0,0,1
45.05,48.0,-2.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,1,1,0,0,0,0,0
46.05,48.0,-1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,1,1,0,0,0,0,0
51.06666667,51.0,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,1,0,1,0,0,0,1
48.36666667,51.0,-2.633333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,2,0,1,0,1,0,0
54.06666667,51.0,3.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,2,0,1,0,0,0,1
46.06666667,48.0,-1.9333333330000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,2,1,0,0,0,0,0
53.03333333,51.0,2.0333333330000003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,2,0,1,0,0,0,1
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,2,0,1,0,0,0,1
42.93333333,43.0,-0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,2,0,0,0,0,0,0
45.53333333,48.0,-2.4666666669999997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,2,1,0,0,0,0,0
52.05,51.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,2,0,1,0,0,0,1
44.55,48.0,-3.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,2,1,0,0,0,0,0
52.55,51.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,2,0,1,0,0,0,1
51.55,51.0,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,2,0,1,0,0,0,1
45.28333333,48.0,-2.7166666669999997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,2,1,0,0,0,0,0
58.38333333,43.0,15.38333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,2,0,0,0,0,0,1
55.86666667,51.0,4.866666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,2,0,1,0,0,0,1
42.55,43.0,-0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,2,0,0,0,0,0,0
54.06666667,51.0,3.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,2,0,1,0,0,0,1
45.05,43.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,2,0,0,0,0,0,1
51.56666667,51.0,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,2,0,1,0,0,0,1
45.55,48.0,-2.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,2,1,0,0,0,0,0
44.55,43.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,2,0,0,0,0,0,1
52.55,51.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,2,0,1,0,0,0,1
47.05,46.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,14,2,0,0,1,0,0,1
52.58333333,46.0,6.583333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,18,2,0,1,1,1,0,1
47.35,46.0,1.35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,2,0,0,0,0,1,1
53.45,46.0,7.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,2,0,1,0,1,1,1
52.55,51.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,2,0,1,0,0,0,1
53.93333333,51.0,2.933333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,2,0,1,0,0,0,1
45.23333333,48.0,-2.766666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,2,1,0,0,0,0,0
43.05,43.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,2,0,0,0,0,0,1
49.56666667,51.0,-1.4333333330000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,2,0,1,0,1,0,0
44.05,43.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,2,0,0,0,0,0,1
44.76666667,48.0,-3.233333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,2,1,0,0,0,0,0
46.05,48.0,-1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,2,1,0,0,0,0,0
50.43333333,51.0,-0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,3,0,1,0,1,0,0
51.56666667,51.0,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,3,0,1,0,0,0,1
51.6,46.0,5.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,14,3,0,0,1,0,0,1
52.55,51.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,3,0,1,0,0,0,1
49.95,43.0,6.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,3,0,0,0,0,0,1
49.55,51.0,-1.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,18,3,0,1,0,1,0,0
50.55,51.0,-0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,3,0,1,0,0,0,0
43.06666667,43.0,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,3,0,0,0,0,0,1
53.05,51.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,3,0,1,0,0,0,1
50.05,51.0,-0.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,3,0,1,0,1,0,0
51.05,51.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,3,0,1,0,0,0,1
44.55,46.0,-1.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,6,3,1,0,1,0,0,0
50.55,51.0,-0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,11,3,1,0,1,0,0,0
51.06666667,51.0,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,13,3,0,0,1,0,0,1
50.25,46.0,4.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,14,3,0,0,1,0,0,1
53.71666667,46.0,7.716666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,16,3,0,0,1,0,0,1
48.06666667,46.0,2.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,20,3,0,1,1,0,0,1
45.05,43.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,3,0,0,0,0,0,1
50.05,51.0,-0.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,3,0,1,0,0,0,0
41.06666667,42.0,-0.933333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,3,0,0,0,0,0,0
52.05,51.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,3,0,1,0,0,0,1
52.56666667,51.0,1.5666666669999998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,3,0,1,0,0,0,1
53.68333333,51.0,2.683333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,3,0,1,0,0,0,1
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,3,0,1,0,0,0,1
57.0,46.0,11.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,18,3,0,1,1,1,0,1
50.53333333,51.0,-0.46666666700000003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,3,0,1,0,0,0,0
45.05,48.0,-2.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,3,1,0,0,0,0,0
50.55,51.0,-0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,3,0,1,0,0,0,0
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,3,0,1,0,0,0,1
46.1,48.0,-1.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,3,1,0,0,0,0,0
43.41666667,43.0,0.41666666700000005,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,3,0,0,0,0,0,1
51.18333333,49.0,2.183333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,20,3,0,1,0,0,0,1
55.33333333,51.0,4.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,3,0,1,0,0,0,1
63.35,46.0,17.35,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,18,3,0,1,1,1,0,1
50.61666667,51.0,-0.38333333299999994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,3,0,1,0,1,0,0
49.05,51.0,-1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,3,0,1,0,0,0,0
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,3,0,1,0,0,0,1
44.05,43.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,3,0,0,0,0,0,1
43.03333333,43.0,0.033333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,3,0,0,0,0,0,1
43.43333333,43.0,0.433333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,3,0,0,0,0,0,1
55.1,46.0,9.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,18,3,0,1,1,1,0,1
49.05,51.0,-1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,4,0,1,0,1,0,0
50.83333333,51.0,-0.166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4,0,1,0,0,0,0
46.83333333,48.0,-1.166666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,7,4,1,0,0,0,0,0
59.05,43.0,16.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,4,0,0,0,0,0,1
51.58333333,51.0,0.583333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,4,0,1,0,0,0,1
44.03333333,43.0,1.033333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,4,0,0,0,0,0,1
55.25,43.0,12.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,16,4,0,0,0,0,0,1
56.0,43.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,4,0,0,0,0,0,1
55.43333333,51.0,4.433333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,4,0,1,0,0,0,1
42.55,43.0,-0.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,4,0,0,0,0,0,0
54.05,51.0,3.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4,0,1,0,0,0,1
43.53333333,43.0,0.533333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,4,0,0,0,0,0,1
52.36666667,51.0,1.3666666669999998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,4,0,1,0,0,0,1
52.55,51.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,4,0,1,0,0,0,1
52.91666667,51.0,1.9166666669999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,4,0,1,0,0,0,1
47.98333333,43.0,4.983333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,4,0,0,0,0,0,1
54.55,51.0,3.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,4,0,1,0,0,0,1
55.68333333,46.0,9.683333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,18,4,0,1,1,1,0,1
56.11666667,46.0,10.11666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,18,4,0,1,1,1,0,1
51.71666667,43.0,8.716666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16,4,0,0,0,0,0,1
51.56666667,51.0,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4,0,1,0,0,0,1
44.96666667,48.0,-3.0333333330000003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,4,1,0,0,0,0,0
51.05,51.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,4,0,1,0,0,0,1
44.61666667,48.0,-3.383333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,4,1,0,0,0,0,0
53.06666667,51.0,2.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,4,0,1,0,0,0,1
53.55,51.0,2.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,4,0,1,0,0,0,1
44.53333333,43.0,1.533333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,4,0,0,0,0,0,1
45.55,43.0,2.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,4,0,0,0,0,0,1
42.53333333,43.0,-0.46666666700000003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,4,0,0,0,0,0,0
53.21666667,51.0,2.2166666669999997,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,4,0,1,0,0,0,1
43.61666667,43.0,0.6166666670000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,5,0,0,0,0,0,1
49.55,51.0,-1.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,18,5,0,1,0,1,0,0
46.15,43.0,3.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,5,0,0,0,0,0,1
54.55,51.0,3.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,5,0,1,0,0,0,1
49.23333333,51.0,-1.766666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10,5,1,0,0,0,0,0
47.55,49.0,-1.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,5,0,0,0,0,0,0
45.8,43.0,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,5,0,0,0,0,0,1
49.23333333,51.0,-1.766666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18,5,0,1,0,1,0,0
42.06666667,43.0,-0.933333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,5,0,0,0,0,0,0
55.83333333,51.0,4.833333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,5,0,1,0,0,0,1
44.7,43.0,1.7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,5,0,0,0,0,0,1
51.18333333,51.0,0.18333333300000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,18,5,0,1,0,1,0,1
53.56666667,51.0,2.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,5,0,1,0,0,0,1
45.05,43.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,5,0,0,0,0,0,1
45.86666667,48.0,-2.133333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,5,1,0,0,0,0,0
41.58333333,43.0,-1.4166666669999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,5,1,0,0,0,0,0
43.85,43.0,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,5,0,0,0,0,0,1
51.06666667,51.0,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,5,0,1,0,1,0,1
50.56666667,51.0,-0.433333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,5,0,1,0,0,0,0
54.05,51.0,3.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,5,0,1,0,0,0,1
44.55,48.0,-3.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,5,1,0,0,0,0,0
45.06666667,43.0,2.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,5,0,0,0,0,0,1
55.51666667,51.0,4.516666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,5,0,1,0,0,0,1
56.66666667,51.0,5.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,5,0,1,0,0,0,1
44.06666667,48.0,-3.933333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,7,5,1,0,0,0,0,0
43.63333333,43.0,0.6333333329999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,5,0,0,0,0,0,1
55.61666667,51.0,4.616666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,5,0,1,0,0,0,1
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,5,0,1,0,0,0,1
51.38333333,51.0,0.38333333299999994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,5,0,1,0,0,0,1
44.55,43.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,5,0,0,0,0,0,1
51.46666667,51.0,0.46666666700000003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,5,0,1,0,0,0,1
42.53333333,43.0,-0.46666666700000003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,5,0,0,0,0,0,0
48.63333333,51.0,-2.366666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,18,5,0,1,0,1,0,0
51.55,51.0,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,5,0,1,0,0,0,1
52.05,51.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,5,0,1,0,0,0,1
43.53333333,43.0,0.533333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,5,0,0,0,0,0,1
49.06666667,51.0,-1.9333333330000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,5,0,1,0,0,0,0
50.06666667,51.0,-0.933333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,5,0,1,0,0,0,0
43.56666667,43.0,0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,5,0,0,0,0,0,1
49.06666667,51.0,-1.9333333330000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,5,0,1,0,0,0,0
44.55,46.0,-1.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,14,6,0,0,1,0,0,0
51.06666667,46.0,5.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,16,6,0,0,1,0,0,1
51.06666667,51.0,0.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,6,0,1,0,0,0,1
43.05,43.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,6,0,0,0,0,0,1
43.38333333,43.0,0.38333333299999994,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,6,0,0,0,0,0,1
48.05,51.0,-2.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,6,0,1,0,0,0,0
48.86666667,51.0,-2.133333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,6,0,1,0,0,0,0
44.56666667,43.0,1.5666666669999998,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,6,0,0,0,0,0,1
50.08333333,51.0,-0.916666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18,6,0,1,0,1,0,0
53.38333333,51.0,2.383333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,6,0,1,0,0,0,1
42.05,43.0,-0.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,6,0,0,0,0,0,0
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,6,0,1,0,0,0,1
48.43333333,49.0,-0.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,14,6,0,0,0,0,0,0
43.53333333,43.0,0.533333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,6,0,0,0,0,0,1
43.53333333,43.0,0.533333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,6,0,0,0,0,0,1
54.05,51.0,3.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,6,0,1,0,0,0,1
43.03333333,43.0,0.033333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,6,0,0,0,0,0,1
48.05,51.0,-2.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,6,0,1,0,1,0,0
49.05,51.0,-1.95,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,6,0,1,0,0,0,0
50.45,46.0,4.45,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,18,6,0,1,1,1,0,1
41.53333333,43.0,-1.466666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,6,0,0,0,0,0,0
51.05,51.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,6,0,1,0,0,0,1
47.06666667,43.0,4.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,6,0,0,0,0,0,1
53.05,51.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,6,0,1,0,0,0,1
42.01666667,43.0,-0.9833333329999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,6,0,0,0,0,0,0
44.25,43.0,1.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,6,0,0,0,0,0,1
54.55,51.0,3.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,6,0,1,0,0,0,1
49.56666667,51.0,-1.4333333330000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,18,6,0,1,0,1,0,0
54.31666667,51.0,3.316666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,6,0,1,0,0,0,1
45.05,43.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,6,0,0,0,0,0,1
53.56666667,51.0,2.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,6,0,1,0,0,0,1
49.56666667,51.0,-1.4333333330000002,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,6,0,1,0,0,0,0
43.55,43.0,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,6,0,0,0,0,0,1
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,6,0,1,0,0,0,1
54.55,51.0,3.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,6,0,1,0,0,0,1
41.96666667,43.0,-1.033333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,7,0,0,0,0,0,0
51.11666667,51.0,0.11666666699999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,7,0,1,0,0,0,1
45.45,48.0,-2.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,7,1,0,0,0,0,0
45.1,43.0,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,11,7,1,0,0,0,0,1
54.9,51.0,3.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,7,0,1,0,0,0,1
46.36666667,46.0,0.36666666700000006,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,14,7,0,0,1,0,0,1
44.55,43.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,7,0,0,0,0,0,1
51.55,51.0,0.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,7,0,1,0,0,0,1
44.55,43.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,15,7,0,0,0,0,0,1
51.05,51.0,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,18,7,0,1,0,1,0,1
56.55,51.0,5.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,7,0,1,0,0,0,1
45.9,43.0,2.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,7,0,0,0,0,0,1
55.81666667,51.0,4.816666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,7,0,1,0,0,0,1
45.05,43.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,7,0,0,0,0,0,1
55.08333333,51.0,4.083333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,7,0,1,0,0,0,1
61.58333333,46.0,15.58333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,6,7,1,0,1,0,0,1
46.08333333,43.0,3.083333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15,7,0,0,0,0,0,1
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,22,7,0,1,0,0,0,1
52.55,51.0,1.55,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,22,7,0,1,0,0,0,1
44.66666667,43.0,1.6666666669999999,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,15,7,0,0,0,0,0,1
55.08333333,51.0,4.083333333,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,22,7,0,1,0,0,0,1
46.2,48.0,-1.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,7,7,1,0,0,0,0,0
44.05,43.0,1.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,15,7,0,0,0,0,0,1
53.56666667,51.0,2.566666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,22,7,0,1,0,0,0,1
45.05,43.0,2.05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,15,7,0,0,0,0,0,1
52.06666667,51.0,1.066666667,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,22,7,0,1,0,0,0,1
